probability p,quantile(p)
0.96732,1.842787792
0.96733,1.842924737
0.96734,1.843061717
0.96735,1.843198732
0.96736,1.843335781
0.96737,1.843472865
0.96738,1.843609984
0.96739,1.843747137
0.9674,1.843884325
0.96741,1.844021547
0.96742,1.844158805
0.96743,1.844296097
0.96744,1.844433424
0.96745,1.844570786
0.96746,1.844708182
0.96747,1.844845614
0.96748,1.84498308
0.96749,1.845120581
0.9675,1.845258117
0.96751,1.845395688
0.96752,1.845533293
0.96753,1.845670934
0.96754,1.84580861
0.96755,1.845946321
0.96756,1.846084066
0.96757,1.846221847
0.96758,1.846359663
0.96759,1.846497514
0.9676,1.8466354
0.96761,1.846773321
0.96762,1.846911278
0.96763,1.847049269
0.96764,1.847187296
0.96765,1.847325357
0.96766,1.847463454
0.96767,1.847601587
0.96768,1.847739754
0.96769,1.847877957
0.9677,1.848016195
0.96771,1.848154469
0.96772,1.848292778
0.96773,1.848431122
0.96774,1.848569501
0.96775,1.848707916
0.96776,1.848846367
0.96777,1.848984852
0.96778,1.849123374
0.96779,1.849261931
0.9678,1.849400523
0.96781,1.849539151
0.96782,1.849677814
0.96783,1.849816513
0.96784,1.849955248
0.96785,1.850094018
0.96786,1.850232824
0.96787,1.850371665
0.96788,1.850510542
0.96789,1.850649455
0.9679,1.850788404
0.96791,1.850927388
0.96792,1.851066408
0.96793,1.851205464
0.96794,1.851344556
0.96795,1.851483683
0.96796,1.851622847
0.96797,1.851762046
0.96798,1.851901281
0.96799,1.852040552
0.968,1.852179859
0.96801,1.852319202
0.96802,1.852458581
0.96803,1.852597995
0.96804,1.852737446
0.96805,1.852876933
0.96806,1.853016456
0.96807,1.853156015
0.96808,1.85329561
0.96809,1.853435242
0.9681,1.853574909
0.96811,1.853714613
0.96812,1.853854353
0.96813,1.853994129
0.96814,1.854133941
0.96815,1.854273789
0.96816,1.854413674
0.96817,1.854553595
0.96818,1.854693552
0.96819,1.854833546
0.9682,1.854973576
0.96821,1.855113643
0.96822,1.855253746
0.96823,1.855393885
0.96824,1.855534061
0.96825,1.855674273
0.96826,1.855814522
0.96827,1.855954807
0.96828,1.856095128
0.96829,1.856235487
0.9683,1.856375882
0.96831,1.856516313
0.96832,1.856656781
0.96833,1.856797286
0.96834,1.856937827
0.96835,1.857078406
0.96836,1.85721902
0.96837,1.857359672
0.96838,1.85750036
0.96839,1.857641085
0.9684,1.857781847
0.96841,1.857922646
0.96842,1.858063481
0.96843,1.858204354
0.96844,1.858345263
0.96845,1.858486209
0.96846,1.858627192
0.96847,1.858768212
0.96848,1.858909269
0.96849,1.859050363
0.9685,1.859191494
0.96851,1.859332663
0.96852,1.859473868
0.96853,1.85961511
0.96854,1.859756389
0.96855,1.859897706
0.96856,1.860039059
0.96857,1.86018045
0.96858,1.860321878
0.96859,1.860463344
0.9686,1.860604846
0.96861,1.860746386
0.96862,1.860887963
0.96863,1.861029577
0.96864,1.861171229
0.96865,1.861312918
0.96866,1.861454644
0.96867,1.861596408
0.96868,1.861738209
0.96869,1.861880048
0.9687,1.862021924
0.96871,1.862163838
0.96872,1.862305789
0.96873,1.862447777
0.96874,1.862589804
0.96875,1.862731867
0.96876,1.862873969
0.96877,1.863016108
0.96878,1.863158285
0.96879,1.863300499
0.9688,1.863442751
0.96881,1.863585041
0.96882,1.863727368
0.96883,1.863869734
0.96884,1.864012137
0.96885,1.864154577
0.96886,1.864297056
0.96887,1.864439573
0.96888,1.864582127
0.96889,1.86472472
0.9689,1.86486735
0.96891,1.865010018
0.96892,1.865152724
0.96893,1.865295468
0.96894,1.865438251
0.96895,1.865581071
0.96896,1.865723929
0.96897,1.865866826
0.96898,1.86600976
0.96899,1.866152733
0.969,1.866295743
0.96901,1.866438792
0.96902,1.86658188
0.96903,1.866725005
0.96904,1.866868169
0.96905,1.867011371
0.96906,1.867154611
0.96907,1.867297889
0.96908,1.867441206
0.96909,1.867584561
0.9691,1.867727955
0.96911,1.867871387
0.96912,1.868014858
0.96913,1.868158367
0.96914,1.868301914
0.96915,1.8684455
0.96916,1.868589124
0.96917,1.868732787
0.96918,1.868876489
0.96919,1.869020229
0.9692,1.869164008
0.96921,1.869307826
0.96922,1.869451682
0.96923,1.869595577
0.96924,1.86973951
0.96925,1.869883483
0.96926,1.870027494
0.96927,1.870171544
0.96928,1.870315632
0.96929,1.87045976
0.9693,1.870603926
0.96931,1.870748132
0.96932,1.870892376
0.96933,1.871036659
0.96934,1.871180981
0.96935,1.871325342
0.96936,1.871469742
0.96937,1.871614181
0.96938,1.87175866
0.96939,1.871903177
0.9694,1.872047733
0.96941,1.872192329
0.96942,1.872336964
0.96943,1.872481637
0.96944,1.87262635
0.96945,1.872771103
0.96946,1.872915894
0.96947,1.873060725
0.96948,1.873205595
0.96949,1.873350505
0.9695,1.873495453
0.96951,1.873640442
0.96952,1.873785469
0.96953,1.873930536
0.96954,1.874075642
0.96955,1.874220788
0.96956,1.874365974
0.96957,1.874511199
0.96958,1.874656463
0.96959,1.874801767
0.9696,1.874947111
0.96961,1.875092494
0.96962,1.875237917
0.96963,1.875383379
0.96964,1.875528882
0.96965,1.875674424
0.96966,1.875820005
0.96967,1.875965627
0.96968,1.876111288
0.96969,1.876256989
0.9697,1.87640273
0.96971,1.876548511
0.96972,1.876694331
0.96973,1.876840192
0.96974,1.876986093
0.96975,1.877132033
0.96976,1.877278014
0.96977,1.877424034
0.96978,1.877570095
0.96979,1.877716195
0.9698,1.877862336
0.96981,1.878008517
0.96982,1.878154738
0.96983,1.878300999
0.96984,1.8784473
0.96985,1.878593642
0.96986,1.878740024
0.96987,1.878886446
0.96988,1.879032908
0.96989,1.879179411
0.9699,1.879325954
0.96991,1.879472537
0.96992,1.879619161
0.96993,1.879765825
0.96994,1.87991253
0.96995,1.880059275
0.96996,1.88020606
0.96997,1.880352886
0.96998,1.880499753
0.96999,1.88064666
0.97,1.880793608
0.97001,1.880940597
0.97002,1.881087626
0.97003,1.881234696
0.97004,1.881381806
0.97005,1.881528957
0.97006,1.881676149
0.97007,1.881823382
0.97008,1.881970656
0.97009,1.88211797
0.9701,1.882265325
0.97011,1.882412721
0.97012,1.882560158
0.97013,1.882707636
0.97014,1.882855155
0.97015,1.883002715
0.97016,1.883150316
0.97017,1.883297958
0.97018,1.883445641
0.97019,1.883593365
0.9702,1.88374113
0.97021,1.883888937
0.97022,1.884036784
0.97023,1.884184673
0.97024,1.884332603
0.97025,1.884480574
0.97026,1.884628587
0.97027,1.884776641
0.97028,1.884924736
0.97029,1.885072872
0.9703,1.88522105
0.97031,1.885369269
0.97032,1.88551753
0.97033,1.885665832
0.97034,1.885814176
0.97035,1.885962561
0.97036,1.886110987
0.97037,1.886259456
0.97038,1.886407965
0.97039,1.886556517
0.9704,1.88670511
0.97041,1.886853745
0.97042,1.887002421
0.97043,1.887151139
0.97044,1.887299899
0.97045,1.887448701
0.97046,1.887597544
0.97047,1.88774643
0.97048,1.887895357
0.97049,1.888044326
0.9705,1.888193337
0.97051,1.88834239
0.97052,1.888491485
0.97053,1.888640622
0.97054,1.888789801
0.97055,1.888939021
0.97056,1.889088284
0.97057,1.88923759
0.97058,1.889386937
0.97059,1.889536326
0.9706,1.889685758
0.97061,1.889835232
0.97062,1.889984748
0.97063,1.890134306
0.97064,1.890283906
0.97065,1.890433549
0.97066,1.890583235
0.97067,1.890732962
0.97068,1.890882732
0.97069,1.891032545
0.9707,1.891182399
0.97071,1.891332297
0.97072,1.891482237
0.97073,1.891632219
0.97074,1.891782244
0.97075,1.891932312
0.97076,1.892082422
0.97077,1.892232575
0.97078,1.89238277
0.97079,1.892533008
0.9708,1.892683289
0.97081,1.892833613
0.97082,1.892983979
0.97083,1.893134389
0.97084,1.893284841
0.97085,1.893435336
0.97086,1.893585874
0.97087,1.893736455
0.97088,1.893887078
0.97089,1.894037745
0.9709,1.894188455
0.97091,1.894339208
0.97092,1.894490003
0.97093,1.894640842
0.97094,1.894791724
0.97095,1.89494265
0.97096,1.895093618
0.97097,1.89524463
0.97098,1.895395685
0.97099,1.895546783
0.971,1.895697924
0.97101,1.895849109
0.97102,1.896000337
0.97103,1.896151608
0.97104,1.896302923
0.97105,1.896454281
0.97106,1.896605683
0.97107,1.896757128
0.97108,1.896908617
0.97109,1.897060149
0.9711,1.897211725
0.97111,1.897363344
0.97112,1.897515007
0.97113,1.897666714
0.97114,1.897818465
0.97115,1.897970259
0.97116,1.898122096
0.97117,1.898273978
0.97118,1.898425904
0.97119,1.898577873
0.9712,1.898729886
0.97121,1.898881943
0.97122,1.899034044
0.97123,1.899186189
0.97124,1.899338378
0.97125,1.899490611
0.97126,1.899642887
0.97127,1.899795208
0.97128,1.899947573
0.97129,1.900099983
0.9713,1.900252436
0.97131,1.900404933
0.97132,1.900557475
0.97133,1.900710061
0.97134,1.900862691
0.97135,1.901015366
0.97136,1.901168085
0.97137,1.901320848
0.97138,1.901473655
0.97139,1.901626507
0.9714,1.901779404
0.97141,1.901932345
0.97142,1.90208533
0.97143,1.90223836
0.97144,1.902391434
0.97145,1.902544553
0.97146,1.902697717
0.97147,1.902850926
0.97148,1.903004179
0.97149,1.903157476
0.9715,1.903310819
0.97151,1.903464206
0.97152,1.903617638
0.97153,1.903771115
0.97154,1.903924637
0.97155,1.904078203
0.97156,1.904231815
0.97157,1.904385471
0.97158,1.904539173
0.97159,1.904692919
0.9716,1.90484671
0.97161,1.905000547
0.97162,1.905154429
0.97163,1.905308355
0.97164,1.905462327
0.97165,1.905616344
0.97166,1.905770407
0.97167,1.905924514
0.97168,1.906078667
0.97169,1.906232865
0.9717,1.906387109
0.97171,1.906541398
0.97172,1.906695732
0.97173,1.906850112
0.97174,1.907004537
0.97175,1.907159007
0.97176,1.907313524
0.97177,1.907468085
0.97178,1.907622693
0.97179,1.907777346
0.9718,1.907932044
0.97181,1.908086788
0.97182,1.908241578
0.97183,1.908396414
0.97184,1.908551295
0.97185,1.908706223
0.97186,1.908861196
0.97187,1.909016215
0.97188,1.909171279
0.97189,1.90932639
0.9719,1.909481547
0.97191,1.909636749
0.97192,1.909791998
0.97193,1.909947293
0.97194,1.910102634
0.97195,1.91025802
0.97196,1.910413453
0.97197,1.910568933
0.97198,1.910724458
0.97199,1.91088003
0.972,1.911035648
0.97201,1.911191312
0.97202,1.911347022
0.97203,1.911502779
0.97204,1.911658582
0.97205,1.911814432
0.97206,1.911970328
0.97207,1.912126271
0.97208,1.91228226
0.97209,1.912438295
0.9721,1.912594378
0.97211,1.912750507
0.97212,1.912906682
0.97213,1.913062904
0.97214,1.913219173
0.97215,1.913375489
0.97216,1.913531851
0.97217,1.91368826
0.97218,1.913844716
0.97219,1.914001219
0.9722,1.914157769
0.97221,1.914314365
0.97222,1.914471009
0.97223,1.9146277
0.97224,1.914784437
0.97225,1.914941222
0.97226,1.915098054
0.97227,1.915254933
0.97228,1.915411859
0.97229,1.915568832
0.9723,1.915725852
0.97231,1.91588292
0.97232,1.916040035
0.97233,1.916197197
0.97234,1.916354407
0.97235,1.916511664
0.97236,1.916668968
0.97237,1.91682632
0.97238,1.916983719
0.97239,1.917141166
0.9724,1.917298661
0.97241,1.917456203
0.97242,1.917613792
0.97243,1.917771429
0.97244,1.917929114
0.97245,1.918086847
0.97246,1.918244627
0.97247,1.918402455
0.97248,1.918560331
0.97249,1.918718255
0.9725,1.918876226
0.97251,1.919034246
0.97252,1.919192313
0.97253,1.919350428
0.97254,1.919508592
0.97255,1.919666803
0.97256,1.919825063
0.97257,1.91998337
0.97258,1.920141726
0.97259,1.92030013
0.9726,1.920458582
0.97261,1.920617082
0.97262,1.920775631
0.97263,1.920934228
0.97264,1.921092873
0.97265,1.921251566
0.97266,1.921410308
0.97267,1.921569099
0.97268,1.921727937
0.97269,1.921886825
0.9727,1.922045761
0.97271,1.922204745
0.97272,1.922363778
0.97273,1.92252286
0.97274,1.92268199
0.97275,1.922841169
0.97276,1.923000397
0.97277,1.923159674
0.97278,1.923318999
0.97279,1.923478373
0.9728,1.923637796
0.97281,1.923797268
0.97282,1.923956789
0.97283,1.924116359
0.97284,1.924275978
0.97285,1.924435646
0.97286,1.924595363
0.97287,1.924755129
0.97288,1.924914944
0.97289,1.925074809
0.9729,1.925234722
0.97291,1.925394685
0.97292,1.925554697
0.97293,1.925714759
0.97294,1.92587487
0.97295,1.92603503
0.97296,1.92619524
0.97297,1.926355499
0.97298,1.926515807
0.97299,1.926676166
0.973,1.926836573
0.97301,1.926997031
0.97302,1.927157537
0.97303,1.927318094
0.97304,1.9274787
0.97305,1.927639356
0.97306,1.927800062
0.97307,1.927960818
0.97308,1.928121623
0.97309,1.928282478
0.9731,1.928443384
0.97311,1.928604339
0.97312,1.928765344
0.97313,1.928926399
0.97314,1.929087504
0.97315,1.92924866
0.97316,1.929409865
0.97317,1.929571121
0.97318,1.929732426
0.97319,1.929893782
0.9732,1.930055188
0.97321,1.930216645
0.97322,1.930378152
0.97323,1.930539709
0.97324,1.930701317
0.97325,1.930862975
0.97326,1.931024683
0.97327,1.931186442
0.97328,1.931348252
0.97329,1.931510112
0.9733,1.931672023
0.97331,1.931833985
0.97332,1.931995997
0.97333,1.93215806
0.97334,1.932320173
0.97335,1.932482338
0.97336,1.932644553
0.97337,1.932806819
0.97338,1.932969136
0.97339,1.933131504
0.9734,1.933293923
0.97341,1.933456393
0.97342,1.933618914
0.97343,1.933781486
0.97344,1.93394411
0.97345,1.934106784
0.97346,1.93426951
0.97347,1.934432287
0.97348,1.934595115
0.97349,1.934757994
0.9735,1.934920925
0.97351,1.935083907
0.97352,1.935246941
0.97353,1.935410026
0.97354,1.935573162
0.97355,1.93573635
0.97356,1.93589959
0.97357,1.936062881
0.97358,1.936226224
0.97359,1.936389619
0.9736,1.936553065
0.97361,1.936716563
0.97362,1.936880113
0.97363,1.937043714
0.97364,1.937207368
0.97365,1.937371073
0.97366,1.93753483
0.97367,1.93769864
0.97368,1.937862501
0.97369,1.938026414
0.9737,1.93819038
0.97371,1.938354397
0.97372,1.938518467
0.97373,1.938682589
0.97374,1.938846763
0.97375,1.93901099
0.97376,1.939175268
0.97377,1.9393396
0.97378,1.939503983
0.97379,1.939668419
0.9738,1.939832907
0.97381,1.939997448
0.97382,1.940162042
0.97383,1.940326688
0.97384,1.940491386
0.97385,1.940656138
0.97386,1.940820941
0.97387,1.940985798
0.97388,1.941150708
0.97389,1.94131567
0.9739,1.941480685
0.97391,1.941645753
0.97392,1.941810874
0.97393,1.941976048
0.97394,1.942141275
0.97395,1.942306555
0.97396,1.942471888
0.97397,1.942637274
0.97398,1.942802713
0.97399,1.942968205
0.974,1.943133751
0.97401,1.94329935
0.97402,1.943465002
0.97403,1.943630708
0.97404,1.943796467
0.97405,1.943962279
0.97406,1.944128145
0.97407,1.944294065
0.97408,1.944460038
0.97409,1.944626064
0.9741,1.944792144
0.97411,1.944958278
0.97412,1.945124465
0.97413,1.945290707
0.97414,1.945457002
0.97415,1.94562335
0.97416,1.945789753
0.97417,1.94595621
0.97418,1.94612272
0.97419,1.946289285
0.9742,1.946455903
0.97421,1.946622576
0.97422,1.946789302
0.97423,1.946956083
0.97424,1.947122918
0.97425,1.947289807
0.97426,1.947456751
0.97427,1.947623748
0.97428,1.947790801
0.97429,1.947957907
0.9743,1.948125068
0.97431,1.948292283
0.97432,1.948459553
0.97433,1.948626877
0.97434,1.948794256
0.97435,1.94896169
0.97436,1.949129178
0.97437,1.949296721
0.97438,1.949464318
0.97439,1.949631971
0.9744,1.949799678
0.97441,1.94996744
0.97442,1.950135257
0.97443,1.950303129
0.97444,1.950471055
0.97445,1.950639037
0.97446,1.950807074
0.97447,1.950975166
0.97448,1.951143314
0.97449,1.951311516
0.9745,1.951479773
0.97451,1.951648086
0.97452,1.951816455
0.97453,1.951984878
0.97454,1.952153357
0.97455,1.952321891
0.97456,1.952490481
0.97457,1.952659126
0.97458,1.952827827
0.97459,1.952996584
0.9746,1.953165396
0.97461,1.953334264
0.97462,1.953503187
0.97463,1.953672166
0.97464,1.953841201
0.97465,1.954010292
0.97466,1.954179439
0.97467,1.954348642
0.97468,1.954517901
0.97469,1.954687215
0.9747,1.954856586
0.97471,1.955026013
0.97472,1.955195496
0.97473,1.955365035
0.97474,1.955534631
0.97475,1.955704282
0.97476,1.95587399
0.97477,1.956043755
0.97478,1.956213575
0.97479,1.956383452
0.9748,1.956553386
0.97481,1.956723376
0.97482,1.956893423
0.97483,1.957063526
0.97484,1.957233686
0.97485,1.957403903
0.97486,1.957574176
0.97487,1.957744506
0.97488,1.957914893
0.97489,1.958085337
0.9749,1.958255838
0.97491,1.958426396
0.97492,1.95859701
0.97493,1.958767682
0.97494,1.958938411
0.97495,1.959109197
0.97496,1.95928004
0.97497,1.95945094
0.97498,1.959621898
0.97499,1.959792912
0.975,1.959963985
0.97501,1.960135114
0.97502,1.960306301
0.97503,1.960477545
0.97504,1.960648847
0.97505,1.960820207
0.97506,1.960991624
0.97507,1.961163099
0.97508,1.961334631
0.97509,1.961506221
0.9751,1.961677869
0.97511,1.961849575
0.97512,1.962021338
0.97513,1.96219316
0.97514,1.962365039
0.97515,1.962536977
0.97516,1.962708972
0.97517,1.962881026
0.97518,1.963053137
0.97519,1.963225307
0.9752,1.963397535
0.97521,1.963569822
0.97522,1.963742166
0.97523,1.963914569
0.97524,1.964087031
0.97525,1.96425955
0.97526,1.964432129
0.97527,1.964604765
0.97528,1.964777461
0.97529,1.964950215
0.9753,1.965123027
0.97531,1.965295899
0.97532,1.965468829
0.97533,1.965641818
0.97534,1.965814866
0.97535,1.965987972
0.97536,1.966161138
0.97537,1.966334362
0.97538,1.966507646
0.97539,1.966680989
0.9754,1.96685439
0.97541,1.967027851
0.97542,1.967201371
0.97543,1.967374951
0.97544,1.967548589
0.97545,1.967722287
0.97546,1.967896045
0.97547,1.968069862
0.97548,1.968243738
0.97549,1.968417674
0.9755,1.968591669
0.97551,1.968765724
0.97552,1.968939839
0.97553,1.969114013
0.97554,1.969288247
0.97555,1.969462541
0.97556,1.969636895
0.97557,1.969811309
0.97558,1.969985783
0.97559,1.970160316
0.9756,1.97033491
0.97561,1.970509564
0.97562,1.970684278
0.97563,1.970859052
0.97564,1.971033886
0.97565,1.971208781
0.97566,1.971383735
0.97567,1.971558751
0.97568,1.971733826
0.97569,1.971908962
0.9757,1.972084159
0.97571,1.972259416
0.97572,1.972434734
0.97573,1.972610112
0.97574,1.972785551
0.97575,1.972961051
0.97576,1.973136612
0.97577,1.973312233
0.97578,1.973487916
0.97579,1.973663659
0.9758,1.973839463
0.97581,1.974015329
0.97582,1.974191255
0.97583,1.974367242
0.97584,1.974543291
0.97585,1.974719401
0.97586,1.974895572
0.97587,1.975071805
0.97588,1.975248098
0.97589,1.975424454
0.9759,1.97560087
0.97591,1.975777349
0.97592,1.975953888
0.97593,1.97613049
0.97594,1.976307153
0.97595,1.976483877
0.97596,1.976660664
0.97597,1.976837512
0.97598,1.977014422
0.97599,1.977191394
0.976,1.977368428
0.97601,1.977545524
0.97602,1.977722682
0.97603,1.977899902
0.97604,1.978077184
0.97605,1.978254529
0.97606,1.978431936
0.97607,1.978609404
0.97608,1.978786936
0.97609,1.978964529
0.9761,1.979142186
0.97611,1.979319904
0.97612,1.979497685
0.97613,1.979675529
0.97614,1.979853435
0.97615,1.980031404
0.97616,1.980209436
0.97617,1.980387531
0.97618,1.980565688
0.97619,1.980743908
0.9762,1.980922192
0.97621,1.981100538
0.97622,1.981278947
0.97623,1.981457419
0.97624,1.981635955
0.97625,1.981814554
